Order,Family,Family_English_name,Scientific_name,English_name_AviList,Range,IUCN_Red_List_Category,Species_code_Cornell_Lab
Passeriformes,Parulidae,New World Warblers,Myiothlypis griseiceps,Grey-headed Warbler,cloud forest of coastal mountains of northeastern Venezuela,EN,gyhwar1
Passeriformes,Parulidae,New World Warblers,Myiothlypis basilica,Santa Marta Warbler,Santa Marta Mountains (northeastern Colombia),NT,samwar1
Passeriformes,Parulidae,New World Warblers,Myiothlypis luteoviridis,Citrine Warbler,,NE,citwar1
Passeriformes,Parulidae,New World Warblers,Myiothlypis leucophrys,White-striped Warbler,gallery forest of south-central Brazil,LC,whswar2
Passeriformes,Parulidae,New World Warblers,Myiothlypis flaveola,Flavescent Warbler,,LC,flawar1
Passeriformes,Parulidae,New World Warblers,Myiothlypis leucoblephara,White-rimmed Warbler,,LC,whbwar2
Passeriformes,Parulidae,New World Warblers,Myiothlypis signata,Pale-legged Warbler,,LC,palwar1
Passeriformes,Parulidae,New World Warblers,Myiothlypis nigrocristata,Black-crested Warbler,"Andes of Colombia to northern Venezuela, Ecuador, and northern Peru",LC,blcwar2
Passeriformes,Parulidae,New World Warblers,Myiothlypis fulvicauda,Buff-rumped Warbler,,LC,burwar1
Passeriformes,Parulidae,New World Warblers,Myiothlypis rivularis,Riverbank Warbler,,NE,rivwar1
Passeriformes,Parulidae,New World Warblers,Myiothlypis bivittata,Two-banded Warbler,,NE,twbwar1
Passeriformes,Parulidae,New World Warblers,Myiothlypis chlorophrys,Choco Warbler,tropical southwestern Colombia (Cauca and Nariño) to northwestern Ecuador,LC,gobwar4
Passeriformes,Parulidae,New World Warblers,Myiothlypis chrysogaster,Cuzco Warbler,east slope of Andes of central and southern Peru (Huánuco and far southwestern Loreto southward to Puno) and western Bolivia (La Paz),LC,gobwar3
Passeriformes,Parulidae,New World Warblers,Myiothlypis cinereicollis,Grey-throated Warbler,,LC,gytwar1
Passeriformes,Parulidae,New World Warblers,Myiothlypis conspicillata,White-lored Warbler,Santa Marta Mountains (northeastern Colombia),NT,whlwar1
Passeriformes,Parulidae,New World Warblers,Myiothlypis fraseri,Grey-and-gold Warbler,,LC,gagwar2
Passeriformes,Parulidae,New World Warblers,Myiothlypis coronata,Russet-crowned Warbler,,LC,rucwar1
Passeriformes,Parulidae,New World Warblers,Basileuterus lachrymosus,Fan-tailed Warbler,tropical northwestern and northeastern Mexico (southeastern Sonora and southern Tamaulipas) to north-central Nicaragua,LC,fatwar
Passeriformes,Parulidae,New World Warblers,Basileuterus rufifrons,Rufous-capped Warbler,,NE,rucwar
Passeriformes,Parulidae,New World Warblers,Basileuterus delattrii,Chestnut-capped Warbler,,NE,rucwar4
Passeriformes,Parulidae,New World Warblers,Basileuterus melanogenys,Black-cheeked Warbler,,LC,blcwar1
Passeriformes,Parulidae,New World Warblers,Basileuterus ignotus,Pirre Warbler,humid montane forest of eastern Panama and far northwestern Colombia,VU,pirwar1
Passeriformes,Parulidae,New World Warblers,Basileuterus belli,Golden-browed Warbler,,LC,gobwar1
Passeriformes,Parulidae,New World Warblers,Basileuterus culicivorus,Golden-crowned Warbler,,NE,gcrwar
Passeriformes,Parulidae,New World Warblers,Basileuterus melanotis,Black-eared Warbler,mountains of Costa Rica and western Panama,LC,thswar5
Passeriformes,Parulidae,New World Warblers,Basileuterus tacarcunae,Tacarcuna Warbler,"local in highlands of central Panama (Panamá and Guna Yala), eastern Panama (Cerra Tacarcuna, Darién), and adjacent northwestern Colombia (Chocó)",LC,thswar9
Passeriformes,Parulidae,New World Warblers,Basileuterus tristriatus,Three-striped Warbler,,LC,thswar1
Passeriformes,Parulidae,New World Warblers,Basileuterus punctipectus,Yungas Warbler,,LC,thswar2
Passeriformes,Parulidae,New World Warblers,Basileuterus trifasciatus,Three-banded Warbler,,LC,thbwar2
Passeriformes,Parulidae,New World Warblers,Cardellina canadensis,Canada Warbler,breeds eastern North America; winters Panama and mountains of northwestern South America,LC,canwar
Passeriformes,Parulidae,New World Warblers,Cardellina pusilla,Wilson's Warbler,,LC,wlswar
Passeriformes,Parulidae,New World Warblers,Cardellina rubrifrons,Red-faced Warbler,breeds mountains of Arizona and New Mexico to northwestern Mexico; winters to Honduras,LC,refwar
Passeriformes,Parulidae,New World Warblers,Cardellina versicolor,Pink-headed Warbler,mountains of far southern Mexico (Chiapas) to Guatemala,LC,pihwar1
Passeriformes,Parulidae,New World Warblers,Cardellina rubra,Red Warbler,,LC,redwar1
Passeriformes,Parulidae,New World Warblers,Myioborus pictus,Painted Whitestart,,LC,paired
Passeriformes,Parulidae,New World Warblers,Myioborus miniatus,Slate-throated Whitestart,,LC,sltred
Passeriformes,Parulidae,New World Warblers,Myioborus brunniceps,Brown-capped Whitestart,Andes of Bolivia (La Paz eastward to south-central Santa Cruz) and southward to northwestern Argentina,LC,brcred1
Passeriformes,Parulidae,New World Warblers,Myioborus castaneocapilla,Tepui Whitestart,,LC,tepred1
Passeriformes,Parulidae,New World Warblers,Myioborus pariae,Paria Whitestart,northeastern Venezuela (humid cloud forest of Paría Peninsula),EN,parred1
Passeriformes,Parulidae,New World Warblers,Myioborus cardonai,Guaiquinima Whitestart,tepuis of southern Venezuela (Cerro Guaiquinima in west-central Bolívar),NT,sabred1
Passeriformes,Parulidae,New World Warblers,Myioborus albifacies,White-faced Whitestart,"tepuis of southern Venezuela (Cerros Guany, Yaví, and Paraque)",LC,whfred1
Passeriformes,Parulidae,New World Warblers,Myioborus torquatus,Collared Whitestart,humid montane forest of Costa Rica and western Panama,LC,colred1
Passeriformes,Parulidae,New World Warblers,Myioborus flavivertex,Yellow-crowned Whitestart,Santa Marta Mountains (northeastern Colombia),LC,yecred1
Passeriformes,Parulidae,New World Warblers,Myioborus ornatus,Golden-fronted Whitestart,,NE,gofred1
Passeriformes,Parulidae,New World Warblers,Myioborus melanocephalus,Spectacled Whitestart,,LC,spered1
Passeriformes,Parulidae,New World Warblers,Myioborus albifrons,White-fronted Whitestart,"Andes of western Venezuela (Trujillo, Táchira, and Mérida)",NT,whfred2
Passeriformes,Cardinalidae,Cardinals and Allies,Pheucticus chrysopeplus,Yellow Grosbeak,,LC,yelgro
Passeriformes,Cardinalidae,Cardinals and Allies,Pheucticus chrysogaster,Golden Grosbeak,,LC,gobgro1
Passeriformes,Cardinalidae,Cardinals and Allies,Pheucticus tibialis,Black-thighed Grosbeak,humid montane forest of Costa Rica and western Panama,LC,bltgro1
Passeriformes,Cardinalidae,Cardinals and Allies,Pheucticus aureoventris,Black-backed Grosbeak,,LC,blbgro2
Passeriformes,Cardinalidae,Cardinals and Allies,Pheucticus ludovicianus,Rose-breasted Grosbeak,breeds eastern Canada and USA; winters from Mexico to Peru and western Cuba,LC,robgro
Passeriformes,Cardinalidae,Cardinals and Allies,Pheucticus melanocephalus,Black-headed Grosbeak,,LC,bkhgro
Passeriformes,Cardinalidae,Cardinals and Allies,Granatellus venustus,Red-breasted Chat,,NE,rebcha1
Passeriformes,Cardinalidae,Cardinals and Allies,Granatellus sallaei,Grey-throated Chat,,LC,grtcha1
Passeriformes,Cardinalidae,Cardinals and Allies,Granatellus pelzelni,Rose-breasted Chat,"tropical southeastern Venezuela to Guyana, Suriname, central and Amazonian Brazil, and northern Bolivia (eastern Pando east to far northern Santa Cruz)",LC,robcha2
Passeriformes,Cardinalidae,Cardinals and Allies,Granatellus paraensis,Rose-bellied Chat,"tropical northern Brazil (eastern Pará, Maranhão, and Tocantins)",LC,robcha3
Passeriformes,Cardinalidae,Cardinals and Allies,Spiza americana,Dickcissel,breeds eastern North America; winters to southern Mexico to northern South America,LC,dickci
Passeriformes,Cardinalidae,Cardinals and Allies,Cyanoloxia glaucocaerulea,Glaucous-blue Grosbeak,"eastern Paraguay to southern Brazil, Uruguay, and northeastern Argentina",LC,glbgro1
Passeriformes,Cardinalidae,Cardinals and Allies,Cyanoloxia cyanoides,Blue-black Grosbeak,,LC,bubgro1
Passeriformes,Cardinalidae,Cardinals and Allies,Cyanoloxia rothschildii,Amazonian Grosbeak,"eastern Colombia (northward at least to western Meta) to southern and northeastern Venezuela (northward to Sucre) eastward to the Guianas, and southward through Amazonia to central Bolivia (western and northern Santa Cruz)",LC,bubgro2
Passeriformes,Cardinalidae,Cardinals and Allies,Cyanoloxia brissonii,Ultramarine Grosbeak,,LC,ultgro1
Passeriformes,Cardinalidae,Cardinals and Allies,Amaurospiza concolor,Blue Seedeater,,NE,blusee1
Passeriformes,Cardinalidae,Cardinals and Allies,Amaurospiza aequatorialis,Ecuadorian Seedeater,mountains of southwestern Colombia (Nariño) to northern Peru (Cajamarca),NE,blusee4
Passeriformes,Cardinalidae,Cardinals and Allies,Amaurospiza carrizalensis,Carrizal Seedeater,northern Venezuela (lower Río Caroni in Bolívar),NE,carsee1
Passeriformes,Cardinalidae,Cardinals and Allies,Amaurospiza moesta,Blackish-blue Seedeater,locally from southeastern Paraguay to eastern Brazil and northeastern Argentina (Misiones),NE,blbsee3
Passeriformes,Cardinalidae,Cardinals and Allies,Cyanocompsa parellina,Blue Bunting,,LC,blubun
Passeriformes,Cardinalidae,Cardinals and Allies,Passerina cyanea,Indigo Bunting,"breeds Canada and USA; winters to Greater Antilles, Colombia, and Venezuela",LC,indbun
Passeriformes,Cardinalidae,Cardinals and Allies,Passerina amoena,Lazuli Bunting,breeds southern British Columbia to northwestern Baja California and western Texas; winters in Mexico,LC,lazbun
Passeriformes,Cardinalidae,Cardinals and Allies,Passerina caerulea,Blue Grosbeak,,LC,blugrb1
Passeriformes,Cardinalidae,Cardinals and Allies,Passerina rositae,Rose-bellied Bunting,Pacific slope of southwestern Mexico (Oaxaca and far southwestern Chiapas),NT,robbun1
Passeriformes,Cardinalidae,Cardinals and Allies,Passerina leclancherii,Orange-breasted Bunting,,LC,orbbun1
Passeriformes,Cardinalidae,Cardinals and Allies,Passerina ciris,Painted Bunting,,LC,paibun
Passeriformes,Cardinalidae,Cardinals and Allies,Passerina versicolor,Varied Bunting,,LC,varbun
Passeriformes,Cardinalidae,Cardinals and Allies,Habia rubica,Red-crowned Ant Tanager,,LC,rcatan1
Passeriformes,Cardinalidae,Cardinals and Allies,Chlorothraupis carmioli,Carmiol's Tanager,,LC,olitan1
Passeriformes,Cardinalidae,Cardinals and Allies,Chlorothraupis frenata,Yellow-lored Tanager,tropical southern Colombia to central Bolivia (La Paz eastward to western Santa Cruz),LC,cartan2
Passeriformes,Cardinalidae,Cardinals and Allies,Chlorothraupis olivacea,Lemon-spectacled Tanager,tropical eastern Panama (Darién) to western Colombia and northwestern Ecuador,LC,lestan
Passeriformes,Cardinalidae,Cardinals and Allies,Chlorothraupis stolzmanni,Ochre-breasted Tanager,,LC,ocbtan1
Passeriformes,Cardinalidae,Cardinals and Allies,Periporphyrus erythromelas,Red-and-black Grosbeak,southern Venezuela to the Guianas and eastern Amazonian Brazil,LC,rabgro1
Passeriformes,Cardinalidae,Cardinals and Allies,Periporphyrus celaeno,Crimson-collared Grosbeak,eastern Mexico (Nuevo León to northern Veracruz and northeastern Puebla),LC,crcgro
Passeriformes,Cardinalidae,Cardinals and Allies,Caryothraustes poliogaster,Black-faced Grosbeak,,LC,blfgro1
Passeriformes,Cardinalidae,Cardinals and Allies,Caryothraustes canadensis,Yellow-green Grosbeak,,LC,yeggro1
Passeriformes,Cardinalidae,Cardinals and Allies,Cardinalis phoeniceus,Vermilion Cardinal,Caribbean littoral of northeastern Colombia and northern Venezuela including Isla Margarita,LC,vercar1
Passeriformes,Cardinalidae,Cardinals and Allies,Cardinalis cardinalis,Northern Cardinal,,LC,norcar
Passeriformes,Cardinalidae,Cardinals and Allies,Cardinalis sinuatus,Pyrrhuloxia,,LC,pyrrhu
Passeriformes,Cardinalidae,Cardinals and Allies,Driophlox fuscicauda,Red-throated Ant Tanager,,LC,rtatan1
Passeriformes,Cardinalidae,Cardinals and Allies,Driophlox gutturalis,Sooty Ant Tanager,"northwestern Colombia, from the northern end of the western Andes (upper Sinú Valley) eastward along the northern base of the Andes, and southward to both sides of the middle Magdalena Valley",LC,soatan1
Passeriformes,Cardinalidae,Cardinals and Allies,Driophlox atrimaxillaris,Black-cheeked Ant Tanager,Pacific lowlands of southwestern Costa Rica (Golfo Dulce),NT,bcatan1
Passeriformes,Cardinalidae,Cardinals and Allies,Driophlox cristata,Crested Ant Tanager,western Andes of Colombia (Antioquia to Cauca),LC,cratan1
Passeriformes,Cardinalidae,Cardinals and Allies,Piranga erythrocephala,Red-headed Tanager,,LC,rehtan1
Passeriformes,Cardinalidae,Cardinals and Allies,Piranga rubriceps,Red-hooded Tanager,Andes of Colombia to northeastern Peru (Huánuco),LC,rehtan2
Passeriformes,Cardinalidae,Cardinals and Allies,Piranga leucoptera,White-winged Tanager,,LC,whwtan1
Passeriformes,Cardinalidae,Cardinals and Allies,Piranga roseogularis,Rose-throated Tanager,,LC,rottan1
Passeriformes,Cardinalidae,Cardinals and Allies,Piranga rubra,Summer Tanager,,LC,sumtan
Passeriformes,Cardinalidae,Cardinals and Allies,Piranga flava,Hepatic Tanager,,NE,heptan
Passeriformes,Cardinalidae,Cardinals and Allies,Piranga olivacea,Scarlet Tanager,breeds eastern Canada and USA; winters mainly upper Amazon basin,LC,scatan
Passeriformes,Cardinalidae,Cardinals and Allies,Piranga ludoviciana,Western Tanager,breeds western North America; winters to western Panama,LC,westan
Passeriformes,Cardinalidae,Cardinals and Allies,Piranga bidentata,Flame-colored Tanager,,LC,flctan
Passeriformes,Mitrospingidae,Mitrospingid Tanagers,Orthogonys chloricterus,Olive-green Tanager,montane forest of southeastern Brazil (Espírito Santo to Santa Catarina),LC,olgtan1
Passeriformes,Mitrospingidae,Mitrospingid Tanagers,Lamprospiza melanoleuca,Red-billed Pied Tanager,"Amazonian Brazil, adjacent northern Bolivia, eastern Peru, and the Guianas",LC,rbptan1
Passeriformes,Mitrospingidae,Mitrospingid Tanagers,Mitrospingus cassinii,Dusky-faced Tanager,,LC,duftan1
Passeriformes,Mitrospingidae,Mitrospingid Tanagers,Mitrospingus oleagineus,Olive-backed Tanager,,LC,olbtan1
Passeriformes,Thraupidae,Tanagers and Allies,Orchesticus abeillei,Brown Tanager,foothills of southeastern Brazil (southern Bahia and Minas Gerais to Paraná),NT,brotan1
Passeriformes,Thraupidae,Tanagers and Allies,Parkerthraustes humeralis,Yellow-shouldered Grosbeak,eastern Colombia to northern Bolivia and southwestern Amazonian Brazil,LC,yesgro2
Passeriformes,Thraupidae,Tanagers and Allies,Sericossypha albocristata,White-capped Tanager,locally in Andes of Colombia and western Venezuela to southeastern Peru,VU,whctan1
Passeriformes,Thraupidae,Tanagers and Allies,Compsothraupis loricata,Scarlet-throated Tanager,arid interior of northeastern Brazil,LC,scttan1
Passeriformes,Thraupidae,Tanagers and Allies,Cyanicterus cyanicterus,Blue-backed Tanager,eastern Venezuela to the Guianas and adjacent northeastern Brazil,LC,blbtan2
Passeriformes,Thraupidae,Tanagers and Allies,Nemosia rourei,Cherry-throated Tanager,southeastern Brazil (rediscovered after 47-year absence in Espírito Santo),CR,chttan1
Passeriformes,Thraupidae,Tanagers and Allies,Nemosia pileata,Hooded Tanager,,LC,hootan1
Passeriformes,Thraupidae,Tanagers and Allies,Tersina viridis,Swallow Tanager,,LC,swatan1
Passeriformes,Thraupidae,Tanagers and Allies,Cyanerpes nitidus,Short-billed Honeycreeper,"southeastern Colombia to Venezuela, eastern Peru, and western Amazonian Brazil",LC,shbhon2
Passeriformes,Thraupidae,Tanagers and Allies,Cyanerpes lucidus,Shining Honeycreeper,,LC,shihon1
Passeriformes,Thraupidae,Tanagers and Allies,Cyanerpes caeruleus,Purple Honeycreeper,,LC,purhon1
Passeriformes,Thraupidae,Tanagers and Allies,Cyanerpes cyaneus,Red-legged Honeycreeper,,LC,relhon1
Passeriformes,Thraupidae,Tanagers and Allies,Dacnis albiventris,White-bellied Dacnis,"southeastern Colombia to southern Venezuela, northeastern Peru, and central Amazonian Brazil",LC,whbdac1
Passeriformes,Thraupidae,Tanagers and Allies,Dacnis lineata,Black-faced Dacnis,,NE,blfdac1
Passeriformes,Thraupidae,Tanagers and Allies,Dacnis flaviventer,Yellow-bellied Dacnis,"southeastern Colombia to southern Venezuela, northern Bolivia, and western Amazonian Brazil",LC,yebdac1
Passeriformes,Thraupidae,Tanagers and Allies,Dacnis hartlaubi,Turquoise Dacnis,locally in Andes of Colombia,NT,turdac1
Passeriformes,Thraupidae,Tanagers and Allies,Dacnis nigripes,Black-legged Dacnis,southeastern Brazil (Minas Gerais to Santa Catarina),NT,blldac1
Passeriformes,Thraupidae,Tanagers and Allies,Dacnis venusta,Scarlet-thighed Dacnis,,LC,sctdac1
